seed,converged,num_goals,num_agents,agent_types,use_ep,num_iters
44,False,5,3,['B' 'B' 'A'],False,99
44,True,3,4,['A' 'B' 'A' 'B'],False,59
44,False,4,4,['B' 'B' 'A' 'A'],False,99
44,False,5,4,['A' 'B' 'B' 'A'],False,99
44,False,3,5,['B' 'B' 'A' 'A' 'A'],False,99
44,False,4,5,['A' 'B' 'B' 'A' 'A'],False,99
44,False,5,5,['A' 'B' 'B' 'A' 'A'],False,99
45,True,3,2,['A' 'A'],True,27
45,True,4,2,['A' 'A'],True,17
45,True,5,2,['B' 'A'],True,10
45,True,3,3,['A' 'A' 'A'],True,21
45,True,4,3,['B' 'A' 'A'],True,36
45,True,5,3,['A' 'A' 'A'],True,16
45,True,3,4,['B' 'A' 'A' 'A'],True,28
45,True,4,4,['A' 'A' 'A' 'A'],True,47
45,True,5,4,['A' 'A' 'B' 'A'],True,16
45,True,3,5,['A' 'A' 'A' 'A' 'A'],True,21
45,True,4,5,['A' 'A' 'B' 'A' 'A'],True,48
45,False,5,5,['A' 'B' 'B' 'B' 'B'],True,99
45,True,3,2,['A' 'A'],False,27
45,True,4,2,['A' 'A'],False,17
45,True,5,2,['B' 'A'],False,19
45,True,3,3,['A' 'A' 'A'],False,21
45,False,4,3,['B' 'A' 'A'],False,99
45,True,5,3,['A' 'A' 'A'],False,16
45,True,3,4,['B' 'A' 'A' 'A'],False,40
45,True,4,4,['A' 'A' 'A' 'A'],False,44
45,False,5,4,['A' 'A' 'B' 'A'],False,99
45,True,3,5,['A' 'A' 'A' 'A' 'A'],False,21
45,False,4,5,['A' 'A' 'B' 'A' 'A'],False,99
45,False,5,5,['A' 'B' 'B' 'B' 'B'],False,99
46,True,3,2,['B' 'B'],True,45
46,True,4,2,['A' 'A'],True,26
46,True,5,2,['A' 'A'],True,26
46,True,3,3,['A' 'A' 'A'],True,42
46,True,4,3,['A' 'A' 'A'],True,26
46,True,5,3,['A' 'A' 'B'],True,22
46,True,3,4,['A' 'A' 'A' 'A'],True,45
46,True,4,4,['A' 'A' 'B' 'B'],True,26
46,True,5,4,['A' 'A' 'A' 'A'],True,29
46,True,3,5,['A' 'A' 'B' 'B' 'A'],True,42
46,False,4,5,['A' 'A' 'A' 'A' 'B'],True,99
46,True,5,5,['B' 'A' 'B' 'A' 'A'],True,48
46,False,3,2,['B' 'B'],False,99
46,True,4,2,['A' 'A'],False,26
46,True,5,2,['A' 'A'],False,26
46,True,3,3,['A' 'A' 'A'],False,42
46,True,4,3,['A' 'A' 'A'],False,26
46,True,5,3,['A' 'A' 'B'],False,25
46,True,3,4,['A' 'A' 'A' 'A'],False,45
46,True,4,4,['A' 'A' 'B' 'B'],False,96
46,True,5,4,['A' 'A' 'A' 'A'],False,30
46,False,3,5,['A' 'A' 'B' 'B' 'A'],False,99
46,False,4,5,['A' 'A' 'A' 'A' 'B'],False,99
46,False,5,5,['B' 'A' 'B' 'A' 'A'],False,99
47,True,3,2,['B' 'B'],True,8
47,True,4,2,['B' 'A'],True,25
47,True,5,2,['B' 'A'],True,27
47,True,3,3,['B' 'A' 'B'],True,37
47,True,4,3,['B' 'A' 'B'],True,71
47,True,5,3,['A' 'A' 'A'],True,28
47,True,3,4,['B' 'A' 'B' 'A'],True,31
47,True,4,4,['A' 'A' 'A' 'A'],True,30
47,True,5,4,['B' 'B' 'A' 'B'],True,34
47,True,3,5,['A' 'A' 'A' 'A' 'B'],True,26
47,True,4,5,['B' 'B' 'A' 'B' 'A'],True,33
47,True,5,5,['A' 'B' 'B' 'B' 'A'],True,24
47,False,3,2,['B' 'B'],False,99
47,True,4,2,['B' 'A'],False,31
47,True,5,2,['B' 'A'],False,29
47,False,3,3,['B' 'A' 'B'],False,99
47,False,4,3,['B' 'A' 'B'],False,99
47,True,5,3,['A' 'A' 'A'],False,27
47,False,3,4,['B' 'A' 'B' 'A'],False,99
47,True,4,4,['A' 'A' 'A' 'A'],False,28
47,True,5,4,['B' 'B' 'A' 'B'],False,72
47,False,3,5,['A' 'A' 'A' 'A' 'B'],False,99
47,False,4,5,['B' 'B' 'A' 'B' 'A'],False,99
47,False,5,5,['A' 'B' 'B' 'B' 'A'],False,99
48,True,3,2,['A' 'B'],True,9
48,True,4,2,['B' 'A'],True,13
48,True,5,2,['B' 'A'],True,19
48,True,3,3,['B' 'A' 'A'],True,36
48,True,4,3,['B' 'A' 'A'],True,29
48,True,5,3,['B' 'A' 'A'],True,21
48,True,3,4,['B' 'A' 'A' 'B'],True,24
48,True,4,4,['B' 'A' 'A' 'A'],True,27
48,True,5,4,['B' 'A' 'A' 'B'],True,22
48,True,3,5,['B' 'A' 'A' 'A' 'B'],True,25
48,True,4,5,['B' 'A' 'A' 'B' 'B'],True,58
48,True,5,5,['B' 'A' 'A' 'B' 'B'],True,18
48,True,3,2,['A' 'B'],False,12
48,True,4,2,['B' 'A'],False,14
48,True,5,2,['B' 'A'],False,19
48,True,3,3,['B' 'A' 'A'],False,83
48,True,4,3,['B' 'A' 'A'],False,59
48,True,5,3,['B' 'A' 'A'],False,19
48,False,3,4,['B' 'A' 'A' 'B'],False,99
48,True,4,4,['B' 'A' 'A' 'A'],False,36
48,False,5,4,['B' 'A' 'A' 'B'],False,99
48,False,3,5,['B' 'A' 'A' 'A' 'B'],False,99
48,False,4,5,['B' 'A' 'A' 'B' 'B'],False,99
48,False,5,5,['B' 'A' 'A' 'B' 'B'],False,99
49,True,3,2,['A' 'B'],True,34
49,True,4,2,['A' 'B'],True,13
49,True,5,2,['A' 'B'],True,21
49,True,3,3,['A' 'B' 'A'],True,14
49,True,4,3,['A' 'B' 'A'],True,13
49,False,5,3,['A' 'B' 'B'],True,99
49,True,3,4,['A' 'B' 'A' 'B'],True,14
49,True,4,4,['A' 'B' 'B' 'A'],True,14
49,True,5,4,['A' 'A' 'A' 'A'],True,21
49,True,3,5,['A' 'B' 'B' 'A' 'A'],True,14
49,False,4,5,['A' 'A' 'A' 'A' 'B'],True,99
49,False,5,5,['B' 'B' 'B' 'A' 'B'],True,99
49,True,3,2,['A' 'B'],False,14
49,True,4,2,['A' 'B'],False,14
49,True,5,2,['A' 'B'],False,13
49,True,3,3,['A' 'B' 'A'],False,17
49,True,4,3,['A' 'B' 'A'],False,14
49,True,5,3,['A' 'B' 'B'],False,24
49,True,3,4,['A' 'B' 'A' 'B'],False,36
49,True,4,4,['A' 'B' 'B' 'A'],False,33
49,True,5,4,['A' 'A' 'A' 'A'],False,21
49,True,3,5,['A' 'B' 'B' 'A' 'A'],False,49
49,True,4,5,['A' 'A' 'A' 'A' 'B'],False,34
49,False,5,5,['B' 'B' 'B' 'A' 'B'],False,99
